batch_id	batch_name	cond	cell_nm	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
8	1CDS2_2949	1CDS2	1CDS2_145	0.347099657	0.066765778	0.331225736	0.057310827	0.257450938	532236	0.201821221	0.047987072	1	2.086957109	788	late-S/G2	0.08091658	0.835610898	22582916.06	1.061587253
8	1CDS2_2949	1CDS2	1CDS2_146	0.295931075	0.048325188	0.097604727	0.068345835	0.309585358	323692	0.194993105	0.06273097	1	2.098574022	714	late-S/G2	0.087224107	0.817868178	23022307.61	1.079337345
8	1CDS2_2949	1CDS2	1CDS2_147	0.209686473	0.015084662	0.354704769	0.085629606	0.314376751	12484	0.198014974	-0.005403896	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_148	0.347416761	0.0514271	0.470953371	0.073288168	0.168160063	387757	0.162631926	0.028664829	1	1.988384106	546	late-S/G2	0.084766337	0.777503049	31184125.85	1.192118401
8	1CDS2_2949	1CDS2	1CDS2_151	0.269443618	0.01816397	0.277927042	0.085083596	0.291751354	16807	0.146939153	0.029470729	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_152	0.286995743	0.02363063	0.103408694	0.063608268	0.254547849	39476	0.1334352	0.032369616	1	2.040088229	725	late-S/G2	0.078898515	0.838335396	23790459.01	1.257535966
8	1CDS2_2949	1CDS2	1CDS2_153	0.325396686	0.028630686	0.100257291	0.038407601	0.176476689	57046	0.145043459	-0.079547163	1	2.108893949	762	late-S/G2	0.109550459	0.827060244	18197373.13	1.062665562
8	1CDS2_2949	1CDS2	1CDS2_154	0.327221338	0.050451295	0.427257417	0.06824085	0.26779826	351504	0.146205108	0.015707355	1	2.063938667	593	late-S/G2	0.094359856	0.788541614	25881349.69	1.161383388
8	1CDS2_2949	1CDS2	1CDS2_155	0.348608212	0.058860505	0.365304141	0.068847612	0.195036782	421436	0.115978463	0.03480381	1	2.435036734	346	early-S	0.110410909	0.726950569	25916724.4	1.21266942
8	1CDS2_2949	1CDS2	1CDS2_156	0.319461504	0.049164833	0.282041694	0.062967585	0.32104252	351005	0.097908507	0.009945695	1	2.324278786	79	G1	0.169968796	0.582247524	20827733.86	1.041966323
8	1CDS2_2949	1CDS2	1CDS2_157	0.305633187	0.045267755	0.44419998	0.06196693	0.264067001	265560	0.085230577	0.098019915	1	2.217801854	709	late-S/G2	0.094686038	0.81238746	21505656.55	1.032817496
8	1CDS2_2949	1CDS2	1CDS2_158	0.319300164	0.029327352	0.720083239	0.056804518	0.298908267	27445	0.057783589	0.100522975	1	2.100291776	842	late-S/G2	0.065958636	0.876706859	20971610.88	1.07808512
8	1CDS2_2949	1CDS2	1CDS2_161	0.270731983	0.015995923	0.499362616	0.077836859	0.221747242	8838	0.149134151	0.018982039	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_162	0.356035416	0.043545495	0.438716224	0.055932377	0.197474927	283806	0.144201948	0.041634016	1	2.088703773	699	late-S/G2	0.087564125	0.811150678	24049903.01	1.046494287
8	1CDS2_2949	1CDS2	1CDS2_163	0.335996016	0.046904605	0.188983805	0.05497292	0.364814609	365580	0.149027596	0.030167233	1	2.145572558	704	late-S/G2	0.102503551	0.811426247	20660857.58	1.03579781
8	1CDS2_2949	1CDS2	1CDS2_164	0.345086999	0.019025305	0.365174655	0.086906408	0.183235381	21690	0.159234859	-0.049884509	1	2.19519386	561	late-S/G2	0.088154572	0.792952025	26585273.64	1.31681949
8	1CDS2_2949	1CDS2	1CDS2_165	0.335751434	0.033616257	0.123693173	0.047401388	0.259405001	141768	0.144161767	0.018060266	1	2.063719865	803	late-S/G2	0.080872933	0.847161309	21284080.66	1.123851301
8	1CDS2_2949	1CDS2	1CDS2_166	0.333440154	0.019125559	0.32958844	0.08768	0.109286259	6250	0.079037321	0.229818912	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_167	0.322292682	0.045676	0.100262317	0.067639085	0.180205201	315362	0.135629849	0.011578632	1	2.136834878	537	late-S/G2	0.088185404	0.782373689	25626210.03	1.291447192
8	1CDS2_2949	1CDS2	1CDS2_168	0.260024164	0.023776106	0.091615964	0.082130157	0.111508269	79581	0.145304038	0.001873806	1	2.294236524	311	early-S	0.107101977	0.734261186	29543017.78	1.136112883
8	1CDS2_2949	1CDS2	1CDS2_171	0.330915624	0.019746967	0.434864033	0.078002394	0.154228114	15038	0.222156263	0.054067872	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_172	0.362319646	0.032966674	0.349122301	0.081574047	0.248814057	107951	0.109277089	0.020980266	1	2.354558608	395	early-S	0.118756937	0.72681465	22534073.57	1.286535663
8	1CDS2_2949	1CDS2	1CDS2_173	0.300644837	0.017607857	1.2387364	0.069975726	0.253529724	11947	0.287946255	-0.03910845	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_174	0.332012013	0.043908616	0.288448657	0.075082718	0.249874286	223953	0.132573954	0.023445512	1	2.210103405	517	early-S	0.099565699	0.758144368	26274248.75	1.389377853
8	1CDS2_2949	1CDS2	1CDS2_175	0.315435544	0.046904368	0.087474275	0.062150844	0.288510839	356036	0.16382156	0.044073443	1	2.161157803	806	late-S/G2	0.074608921	0.846102854	22373123.36	1.093983207
8	1CDS2_2949	1CDS2	1CDS2_176	0.310760046	0.054736428	0.457247336	0.044107582	0.191230523	413489	0.112621798	0.003972492	1	2.162793426	282	early-S	0.113177787	0.754853895	23204911.47	1.044812346
8	1CDS2_2949	1CDS2	1CDS2_177	0.326856785	0.015917248	0.202187967	0.06784707	0.34804543	6382	0.214338715	0.146327171	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_178	0.314902705	0.020809734	2.643871274	0.060023725	0.257707338	4215	-0.048174671	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_181	0.313921164	0.047759856	0.387787315	0.093290984	0.258362551	318616	0.167901954	0.028044493	1	2.544207775	392	early-S	0.088098455	0.778652151	25956251.51	1.168124231
8	1CDS2_2949	1CDS2	1CDS2_182	0.262453532	0.019905614	0.333599659	0.094418052	0.293851382	13472	0.107543364	0.023628711	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_183	0.320361295	0.01951956	0.835366546	0.060914681	0.437088675	10408	0.282976941	0.052710369	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_184	0.319995137	0.031104606	0.309550528	0.059657816	0.302540493	106960	0.112112316	0.00685302	1	2.11701157	641	late-S/G2	0.080455577	0.822592412	23097152.29	1.326149547
8	1CDS2_2949	1CDS2	1CDS2_185	0.323642006	0.027663119	0.128364416	0.04270927	0.330485901	68978	0.138791283	0.02945739	1	2.203637146	814	late-S/G2	0.084111316	0.847297378	19842104.9	1.067569394
8	1CDS2_2949	1CDS2	1CDS2_186	0.338395569	0.018180323	0.409875469	0.034655234	0.246034994	5598	0.134113089	0.042717366	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_187	0.315839932	0.028499875	0.406298741	0.09424251	0.205521988	28172	0.107510966	0.106832136	1	2.438027636	508	early-S	0.094445374	0.76116781	26362606.34	1.342923678
8	1CDS2_2949	1CDS2	1CDS2_188	0.388924593	0.021854438	0.521041268	0.056757336	0.35639719	9338	0.034800767	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_191	0.328762476	0.040267017	0.130106028	0.036086213	0.136493263	253698	0.070818365	-0.007334989	1	2.302421494	39	G1	0.215877459	0.36928033	26589287.8	1.017017868
8	1CDS2_2949	1CDS2	1CDS2_192	0.292560895	0.02021612	0.353716804	0.059032577	0.245465066	15195	0.204414678	-0.028731338	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_193	0.296197825	0.052273858	0.224536229	0.078957577	0.302014503	430497	0.09925098	0.070838302	1	2.017399341	665	late-S/G2	0.0890299	0.806743076	24032671.42	1.125656782
8	1CDS2_2949	1CDS2	1CDS2_194	0.346692787	0.043002475	0.266184053	0.056849998	0.160255993	250729	0.16864913	0.041109009	1	2.141111526	740	late-S/G2	0.067373727	0.845980156	26925585.48	1.308203165
8	1CDS2_2949	1CDS2	1CDS2_195	0.340812269	0.01861701	0.617109509	0.061423434	0.314314327	10566	0.035314459	0.010948174	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_196	0.41337873	0.032014016	0.275677356	0.063591096	0.200518975	84949	0.117798731	0.01768417	1	2.302242574	542	late-S/G2	0.086441681	0.784458259	27000470.49	1.286685689
8	1CDS2_2949	1CDS2	1CDS2_197	0.365127648	0.021474617	0.489183268	0.080112896	0.25714096	18424	0.183939464	-0.029181608	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_198	0.20935371	0.013222066	0.820754855	0.073821797	0.210672632	5432	-0.020179305	0.06235655	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_201	0.332051282	0.015065204	0.254891952	0.047191971	0.04122932	4683	0.039429481	0.097852992	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_202	0.319505733	0.039513762	0.212437097	0.050421479	0.199619543	198705	0.110091372	0.059428997	1	2.372668481	143	G1	0.140022404	0.578492559	31372862.77	1.050502543
8	1CDS2_2949	1CDS2	1CDS2_203	0.374078121	0.021819553	0.567447607	0.064591015	0.20650523	7323	0.169110076	0.056659802	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_204	0.352657468	0.037469818	0.424963798	0.071233062	0.358808292	177558	0.169951124	0.012385792	1	2.129902137	644	late-S/G2	0.087732282	0.81617934	23656971.62	1.258580762
8	1CDS2_2949	1CDS2	1CDS2_205	0.33313653	0.032755927	0.108431748	0.054953697	0.075401992	96645	0.150179628	0.070004002	1	2.145221212	676	late-S/G2	0.072880706	0.819986913	30839006.24	1.210185727
8	1CDS2_2949	1CDS2	1CDS2_206	0.246646716	0.022757742	0.443339798	0.131290746	0.22804705	46477	0.131842179	0.01114568	1	2.04992103	585	late-S/G2	0.093205985	0.787145949	26034021.31	1.163528947
8	1CDS2_2949	1CDS2	1CDS2_207	0.237288136	0	1.79195116	0.076271186	0.164173509	118	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_208	0.246575342	0.021732495	0.907977173	0.065903964	0.256087979	18618	-0.039742916	0.054129368	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_211	0.27680731	0.013447513	0.466149551	0.052674012	0.208252382	3721	0.154055287	0.056817452	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_212	0.291538878	0.013203634	0.859997321	0.100594916	0.279166846	5547	0.108574175	0.043778499	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_213	0.231288689	0.013967303	0.588352496	0.098342231	0.272907644	3559	0.092634681	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_214	0.32040421	0.029411865	0.938076852	0.062584916	0.389242907	69186	0.145182541	-0.029702605	1	2.245462155	784	late-S/G2	0.07796989	0.838110578	21691728.15	1.097637749
8	1CDS2_2949	1CDS2	1CDS2_215	0.350286711	0.04019917	0.108166123	0.039577652	0.219610208	258174	0.131093543	0.046152362	1	2.290355868	754	late-S/G2	0.092611526	0.828911495	20708021.61	1.095887645
8	1CDS2_2949	1CDS2	1CDS2_216	0.31759861	0.023706159	0.581873733	0.065641715	0.4119854	35709	0.082282967	0.088280495	1	2.434191696	64	G1	0.181680633	0.564187616	19166777.11	1.109575585
8	1CDS2_2949	1CDS2	1CDS2_217	0.328087613	0.02602317	0.489416667	0.062011225	0.423153293	10869	0.141942055	0.012460624	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_218	0.377110799	0.022698	0.504637307	0.064210408	0.278749049	17832	0.160343098	0.006786276	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_221	0.341483804	0.016266802	0.317895602	0.061429168	0.332262308	4786	0.076074507	0.093644061	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_222	0.31003313	0.022208018	5.075327285	0.088363919	0.271196376	24467	0.051304578	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_223	0.283375395	0.026983023	0.459418853	0.071526625	0.263666206	125296	0.217077077	0.043155862	1	2.13436914	631	late-S/G2	0.098454493	0.7906729	24907229.7	1.051656298
8	1CDS2_2949	1CDS2	1CDS2_224	0.360400445	0.019188016	0.589509349	0.056621258	0.171936788	10791	0.478004248	0.00139407	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_225	0.283687943	0.015848288	0.580223638	0.093814198	0.143620675	4381	0.264770847	0.133456331	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_226	0.191561477	0.015003041	0.653222324	0.104566396	0.297288377	17147	0.114201159	-0.001702548	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_227	0.273827534	0.016010038	1.553295439	0.074074074	0.000515214	1323	0.348086004	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_228	0.334823424	0.018339827	0.134026289	0.089986053	0.184034443	17925	0.196128215	0.106779273	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_231	0.309779972	0.038838614	0.394768728	0.081701698	0.164570063	200106	0.123020646	0.03464811	1	2.210177792	530	late-S/G2	0.091254157	0.780777284	27381351.2	1.330228899
8	1CDS2_2949	1CDS2	1CDS2_232	0.366338545	0.017922066	0.184882812	0.052672198	0.376931032	5183	0.008518876	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_233	0.351727192	0.019143725	0.383466516	0.061094386	0.396026938	11294	0.058169902	0.165398305	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_234	0.361551037	0.040054137	0.091176119	0.061379162	0.375252202	274180	0.128805495	0.045460212	1	2.031795632	688	late-S/G2	0.086109634	0.816788356	23132018.92	1.141766236
8	1CDS2_2949	1CDS2	1CDS2_235	0.22953451	0.009703462	0.507301581	0.103130016	0.305513837	2492	0.014509647	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_236	0.361119179	0.025180403	0.4542643	0.052263797	0.219159986	51660	0.075244191	-0.041720845	1	2.359940424	123	G1	0.141121908	0.619876325	25217044.05	1.090593797
8	1CDS2_2949	1CDS2	1CDS2_237	0.324130737	0.024425646	1.042281029	0.065273245	0.15064621	14401	0.094636437	0.021017031	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_238	0.186480186	0.003034188	1.038514793	0.090697674	0.181232328	430	0.05952277	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_241	0.326791659	0.018443568	0.346892766	0.086318364	0.149647201	5723	0.235457757	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_242	0.3308794	0.020005941	0.517295884	0.068315508	0.207522186	7480	0.096931552	-0.037961146	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_243	0.319938112	0.022155529	0.116982699	0.034355931	0.25417328	23926	0.226736454	0.017872081	1	2.18719961	751	late-S/G2	0.091831426	0.829691294	20362243.03	1.106418035
8	1CDS2_2949	1CDS2	1CDS2_244	0.350331228	0.018633431	0.263964994	0.07591623	0.373230958	6494	0.248051653	-0.04167164	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_245	0.248893987	0.015739367	0.46990356	0.082391482	0.166099515	6105	0.235119744	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_246	0.339581894	0.021391131	0.336954113	0.053204353	0.3291506	11578	0.092509009	0.162018732	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_247	0.340681363	0.021498562	0.929102832	0.072144289	0.30853879	499	0.315192344	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_248	0.313800736	0.02801377	0.405544927	0.02620652	0.087199649	69600	0.099454823	-0.066307453	1	1.849243627	3	post-M	0.415172524	0.394799054	13542659.81	1.10560595
8	1CDS2_2949	1CDS2	1CDS2_251	0.330492009	0.021632078	0.208979748	0.065534741	0.30525448	15961	0.099965991	0.011329536	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_252	0.293347122	0.021509744	0.421958679	0.116695353	0.131710741	2905	0.302265142	0.130964497	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_253	0.240218827	0.017272105	0.138836784	0.076542234	0.014676886	53121	0.07881469	0.002710929	1	2.103406974	623	late-S/G2	0.072764101	0.817778124	33154888.69	1.332044832
8	1CDS2_2949	1CDS2	1CDS2_254	0.225875562	0.015524768	0.875774588	0.085845386	0.258086869	67342	0.176329066	0.015532225	1	2.090658627	536	late-S/G2	0.096792378	0.779694459	27455362.58	1.276970719
8	1CDS2_2949	1CDS2	1CDS2_255	0.204845815	0.011741189	0.737207299	0.072891434	0.31446134	4541	0.180676583	0.07787914	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_256	0.31872428	0.018657125	0.34820911	0.109991776	0.035116199	4864	0.1601386	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_257	0.833333333	0	2.032687256	0	NA	6	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_258	0.212765957	0	2.362747036	0.106382979	0.321193657	47	NA	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_261	0.372143634	0.00801906	0.452979739	0.061590755	0.16977616	7355	0.176680913	0.224984686	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_262	0.331128467	0.006010635	0.425489609	0.070678963	0.079091994	12578	0.065477013	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_263	0.386694262	0.024876777	0.435158974	0.052431123	0.242433155	250481	0.166274343	0.047785794	1	2.118502925	675	late-S/G2	0.087410922	0.806857589	24373529.15	1.088036115
8	1CDS2_2949	1CDS2	1CDS2_264	0.296422635	0.039056949	0.61026942	0.067670994	0.419728036	437572	0.180643898	0.043434093	1	2.036893251	770	late-S/G2	0.082243753	0.833643965	21382806.63	1.094228407
8	1CDS2_2949	1CDS2	1CDS2_265	0.310462966	0.043192028	0.141607062	0.044691967	0.186384364	486150	0.114315483	-0.008920146	1	2.032624692	643	late-S/G2	0.105991404	0.790425345	22693168.18	1.006384691
8	1CDS2_2949	1CDS2	1CDS2_266	0.240197414	0.055013877	0.308004633	0.055681444	0.251245374	613418	0.114821184	0.04143807	1	2.275596993	815	late-S/G2	0.069911146	0.850850037	22603506.44	1.101667259
8	1CDS2_2949	1CDS2	1CDS2_267	0.226513304	0.053054533	0.455453041	0.081014844	0.356475619	604703	0.109717243	0.058443605	1	2.117651688	733	late-S/G2	0.091165972	0.818294222	21155316.48	1.050280441
8	1CDS2_2949	1CDS2	1CDS2_268	0.289915577	0.005798568	0.506745652	0.096337506	0.377119308	10785	0.248946521	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_271	0.387114239	0.007666352	0.596575311	0.030319437	0.224441833	1847	Inf	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_272	0.329087678	0.003237223	0.816329605	0.046490968	0.351240384	3377	0.071546591	0.031085077	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_273	0.340106952	0.002407486	0.781593158	0.055614973	0.315615893	1870	0.319277476	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_274	0.313140929	0.03025471	0.090797228	0.070779536	0.392516218	336213	0.128570513	0.044274613	1	2.130883385	455	early-S	0.101804091	0.762946554	22951674.5	1.269056028
8	1CDS2_2949	1CDS2	1CDS2_275	0.324938181	0.040570073	0.136296626	0.039594396	0.2967431	450291	0.095691358	0.030783616	1	1.981754934	846	pre-M	0.123686093	0.78660177	19948564.69	1.010685213
8	1CDS2_2949	1CDS2	1CDS2_276	0.323496389	0.039280229	0.518541326	0.074184847	0.25754091	470432	0.077239773	-0.009830305	1	2.056385264	10	G1	0.246818919	0.367244624	19580644.93	1.019729093
8	1CDS2_2949	1CDS2	1CDS2_277	0.264088157	0.050269312	0.15921616	0.065642472	0.314055684	587712	0.13767554	0.007998363	1	2.191561807	758	late-S/G2	0.089339808	0.820588348	22384845.92	1.009429283
8	1CDS2_2949	1CDS2	1CDS2_278	0.308125	0.003443403	0.498162361	0.069040925	0.354215182	3201	0.182967812	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_281	0.323515662	0.002406343	0.783579218	0.035530622	0.419270354	2139	0.330852335	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_282	0.306802078	0.005161078	0.258338393	0.083264536	0.194756073	8479	0.050576667	0.061944904	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_283	0.323154057	0.004729705	0.618029044	0.074267545	0.077980799	4403	0.103803343	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_284	0.37768894	0.005834213	0.544648092	0.059360731	0.298607425	5256	0.396325545	0.155460755	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_285	0.29779206	0.05137113	0.355530382	0.085901022	0.352104057	559842	0.17512187	0.051053537	1	2.354185081	656	late-S/G2	0.080068595	0.81442146	26239380.37	1.217052648
8	1CDS2_2949	1CDS2	1CDS2_286	0.298121992	0.038739504	0.452830657	0.061825673	0.412565996	448502	0.158305483	0.013650763	1	2.128322251	749	late-S/G2	0.083091779	0.822369514	21340316.95	1.056757968
8	1CDS2_2949	1CDS2	1CDS2_287	0.311089805	0.091242482	0.382875572	0.033206599	0.154772391	993416	0.106925665	0.004274042	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_288	0.369880042	0.009475952	0.314541305	0.049720323	0.309814357	16090	0.171801499	0.024720073	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_291	0.368389174	0.01290776	0.401941858	0.359755343	0.078875251	194068	0.119906204	-0.002449185	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_292	0.305986696	0.004707419	0.309465604	0.08691796	0.299572228	2255	0.019898646	0.342616871	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_293	0.299313501	0.003145879	1.396508314	0.061243144	0.301334646	2188	0.340819307	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_294	0.314600382	0.033347899	0.303376714	0.0482789	0.347125526	374615	0.093335257	0.04841765	1	2.406220855	86	G1	0.155768609	0.556551296	23064941.39	1.021405135
8	1CDS2_2949	1CDS2	1CDS2_295	0.334385921	0.038648528	0.422562329	0.065042065	0.316131979	436702	0.134833168	0.059323973	1	2.045936369	711	late-S/G2	0.083147758	0.816316899	24780262.51	1.067475421
8	1CDS2_2949	1CDS2	1CDS2_296	0.305291874	0.039555275	0.18737672	0.059292106	0.357303867	439755	0.19053824	0.041070462	1	2.102552791	820	late-S/G2	0.076996535	0.847076882	22541382	1.034940221
8	1CDS2_2949	1CDS2	1CDS2_297	0.324166566	0.041767122	0.149615769	0.054737478	0.233638601	486303	0.153307439	0.021283287	1	2.140609573	830	late-S/G2	0.076768695	0.848942329	23379484.16	1.009344636
8	1CDS2_2949	1CDS2	1CDS2_298	0.37340497	0.004764503	0.386333342	0.025503356	0.426674101	1490	Inf	Inf	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_301	0.412647213	0.035037298	0.263588203	0.057917084	0.302062383	360100	0.183925368	-0.025876372	1	2.215864731	745	late-S/G2	0.073945456	0.83099309	24464560.75	1.155125396
8	1CDS2_2949	1CDS2	1CDS2_302	0.357021651	0.020774084	0.436415929	0.061349913	0.366627555	195746	0.225482979	0.022278261	1	2.11064818	738	late-S/G2	0.082866353	0.825694115	22872359.61	1.111288482
8	1CDS2_2949	1CDS2	1CDS2_303	0.316225819	0.005567086	0.219195862	0.067271651	0.376577812	5069	0.304198546	0.016872075	0	NA	NA	NA	NA	NA	NA	NA
8	1CDS2_2949	1CDS2	1CDS2_304	0.31118686	0.035514901	0.420996438	0.050003028	0.278143909	396236	0.171428037	0.069451225	1	2.143791041	782	late-S/G2	0.082298015	0.831018167	23680836.07	1.033782367
8	1CDS2_2949	1CDS2	1CDS2_305	0.332644283	0.035409167	0.318710459	0.042091588	0.304830756	394877	0.100390044	0.022896535	1	2.412548093	87	G1	0.157571071	0.553323539	23707778.73	1.035445215
